Age,Height(cm),Weight(kg),Veg/Non-Veg,Gender,Workout,Vegan,Protein_min(g),Protein_max(g)
36,163,117,Non-veg,F,True,False,140.4,175.5
57,158,40,Non-veg,F,True,False,48.0,60.0
33,171,61,Veg,M,True,False,91.5,109.8
39,155,71,Veg,F,False,True,85.2,106.5
31,190,79,Veg,M,True,False,118.5,142.2
42,161,53,Non-veg,M,True,False,79.5,95.4
46,159,120,Non-veg,F,False,False,144.0,180.0
47,169,59,Veg,F,True,False,70.8,88.5
51,171,55,Veg,M,False,False,82.5,99.0
19,178,86,Veg,M,False,True,129.0,154.8
23,180,100,Veg,M,True,False,150.0,180.0
37,155,113,Veg,F,False,True,135.6,169.5
55,165,112,Non-veg,F,False,False,134.4,168.0
41,188,71,Veg,M,True,False,106.5,127.8
23,153,89,Veg,F,True,True,106.8,133.5
58,150,117,Non-veg,F,False,False,140.4,175.5
35,157,111,Non-veg,F,False,False,133.2,166.5
31,160,112,Veg,M,True,True,168.0,201.6
59,162,97,Veg,F,True,True,116.4,145.5
25,178,50,Non-veg,M,False,False,75.0,90.0
53,158,77,Veg,F,True,False,92.4,115.5
30,177,68,Non-veg,M,True,False,102.0,122.4
43,169,90,Non-veg,M,False,True,135.0,162.0
57,177,59,Non-veg,M,False,True,88.5,106.2
54,165,41,Veg,F,False,False,49.2,61.5
46,153,56,Veg,F,True,False,67.2,84.0
38,155,91,Veg,F,False,False,109.2,136.5
49,182,56,Veg,M,True,True,84.0,100.8
50,169,44,Non-veg,F,False,False,52.8,66.0
60,170,103,Non-veg,F,True,True,123.6,154.5
47,170,55,Veg,M,False,True,82.5,99.0
34,158,110,Non-veg,F,True,False,132.0,165.0
47,182,49,Veg,M,True,False,73.5,88.2
57,153,87,Veg,F,True,False,104.4,130.5
27,154,108,Non-veg,F,False,True,129.6,162.0
47,154,95,Non-veg,F,True,False,114.0,142.5
54,155,61,Non-veg,F,True,True,73.2,91.5
28,167,87,Non-veg,F,True,True,104.4,130.5
37,166,40,Non-veg,F,True,True,48.0,60.0
41,179,52,Veg,M,False,False,78.0,93.6
38,179,82,Non-veg,M,True,True,123.0,147.6
40,163,44,Non-veg,F,False,True,52.8,66.0
41,189,88,Veg,M,True,True,132.0,158.4
47,161,92,Veg,F,True,True,110.4,138.0
56,188,85,Veg,M,False,False,127.5,153.0
60,155,107,Non-veg,F,True,False,128.4,160.5
37,152,66,Non-veg,F,False,False,79.2,99.0
59,166,70,Veg,M,False,True,105.0,126.0
35,161,58,Non-veg,F,True,False,69.6,87.0
56,154,48,Veg,F,True,False,57.6,72.0
42,169,76,Non-veg,F,True,False,91.2,114.0
33,185,109,Veg,M,False,False,163.5,196.2
27,184,75,Non-veg,M,False,False,112.5,135.0
57,167,74,Veg,F,False,True,88.8,111.0
24,159,40,Non-veg,F,False,True,48.0,60.0
60,168,71,Non-veg,F,True,False,85.2,106.5
30,170,89,Veg,F,False,True,106.8,133.5
19,170,98,Non-veg,M,False,False,147.0,176.4
52,159,113,Non-veg,F,True,False,135.6,169.5
26,170,85,Veg,F,True,False,102.0,127.5
50,155,83,Non-veg,F,False,False,99.6,124.5
18,155,92,Veg,F,False,True,110.4,138.0
31,183,62,Veg,M,False,True,93.0,111.6
49,183,56,Non-veg,M,False,False,84.0,100.8
31,179,100,Non-veg,M,False,False,150.0,180.0
38,179,70,Veg,M,False,False,105.0,126.0
26,170,102,Veg,F,True,True,122.4,153.0
20,188,85,Veg,M,True,False,127.5,153.0
18,168,82,Veg,F,True,False,98.4,123.0
55,151,76,Veg,F,True,False,91.2,114.0
35,189,98,Veg,M,True,False,147.0,176.4
23,175,62,Non-veg,M,True,False,93.0,111.6
21,152,96,Veg,F,True,True,115.2,144.0
39,173,78,Veg,M,True,False,117.0,140.4
24,187,72,Non-veg,M,False,False,108.0,129.6
47,163,116,Non-veg,M,True,False,174.0,208.8
31,166,42,Non-veg,F,False,True,50.4,63.0
50,154,119,Non-veg,F,False,False,142.8,178.5
22,168,120,Veg,F,True,True,144.0,180.0
45,165,95,Non-veg,M,True,False,142.5,171.0
38,177,41,Veg,M,False,True,61.5,73.8
41,152,119,Non-veg,F,False,True,142.8,178.5
58,160,65,Non-veg,F,True,False,78.0,97.5
47,167,118,Non-veg,M,True,True,177.0,212.4
59,158,115,Non-veg,F,True,False,138.0,172.5
60,166,101,Veg,M,False,False,151.5,181.8
39,168,120,Veg,M,True,False,180.0,216.0
25,163,71,Non-veg,M,True,False,106.5,127.8
57,169,105,Veg,F,False,True,126.0,157.5
30,182,108,Non-veg,M,False,True,162.0,194.4
49,157,103,Non-veg,F,True,True,123.6,154.5
59,190,59,Non-veg,M,True,False,88.5,106.2
51,173,101,Non-veg,M,False,True,151.5,181.8
59,168,86,Veg,F,False,False,103.2,129.0
44,177,109,Veg,M,True,False,163.5,196.2
35,176,86,Veg,M,False,True,129.0,154.8
51,166,93,Non-veg,F,False,False,111.6,139.5
40,168,83,Non-veg,M,False,True,124.5,149.4
54,186,118,Veg,M,True,False,177.0,212.4
38,167,53,Non-veg,M,True,True,79.5,95.4
27,179,68,Non-veg,M,False,True,102.0,122.4
35,164,87,Non-veg,F,False,False,104.4,130.5
25,167,58,Veg,M,True,False,87.0,104.4
20,180,77,Non-veg,M,True,True,115.5,138.6
20,186,105,Veg,M,True,False,157.5,189.0
35,188,92,Non-veg,M,True,False,138.0,165.6
47,163,104,Non-veg,F,False,False,124.8,156.0
39,167,93,Non-veg,F,True,False,111.6,139.5
53,161,111,Veg,F,True,False,133.2,166.5
18,185,70,Veg,M,True,False,105.0,126.0
21,158,79,Veg,F,False,True,94.8,118.5
53,159,64,Veg,F,True,True,76.8,96.0
45,176,108,Veg,M,False,True,162.0,194.4
58,189,105,Veg,M,True,True,157.5,189.0
34,164,105,Non-veg,F,True,False,126.0,157.5
35,169,118,Non-veg,F,False,True,141.6,177.0
51,176,71,Non-veg,M,False,True,106.5,127.8
50,155,78,Non-veg,F,True,False,93.6,117.0
20,164,69,Non-veg,F,True,True,82.8,103.5
47,186,59,Veg,M,False,True,88.5,106.2
33,159,61,Non-veg,F,False,True,73.2,91.5
43,181,44,Non-veg,M,True,True,66.0,79.2
44,156,78,Veg,F,True,True,93.6,117.0
42,187,81,Non-veg,M,True,True,121.5,145.8
21,162,113,Veg,M,True,True,169.5,203.4
36,171,57,Veg,M,False,True,85.5,102.6
24,160,114,Non-veg,M,False,False,171.0,205.2
46,150,85,Non-veg,F,False,True,102.0,127.5
35,159,51,Non-veg,F,True,False,61.2,76.5
57,175,50,Non-veg,M,True,False,75.0,90.0
39,166,92,Veg,F,False,True,110.4,138.0
31,164,46,Non-veg,M,False,False,69.0,82.8
31,186,54,Veg,M,False,False,81.0,97.2
33,176,70,Veg,M,True,False,105.0,126.0
32,181,99,Non-veg,M,True,False,148.5,178.2
20,151,55,Non-veg,F,False,False,66.0,82.5
47,184,100,Veg,M,True,True,150.0,180.0
33,154,53,Non-veg,F,False,True,63.6,79.5
18,188,120,Non-veg,M,True,True,180.0,216.0
23,174,60,Non-veg,M,True,True,90.0,108.0
48,180,98,Veg,M,True,True,147.0,176.4
27,171,74,Veg,M,False,False,111.0,133.2
46,172,116,Veg,M,False,False,174.0,208.8
39,168,49,Non-veg,F,True,True,58.8,73.5
41,153,45,Veg,F,False,True,54.0,67.5
20,168,105,Non-veg,M,True,True,157.5,189.0
24,166,44,Non-veg,M,False,True,66.0,79.2
34,182,104,Non-veg,M,False,True,156.0,187.2
43,159,71,Non-veg,F,False,False,85.2,106.5
41,189,56,Non-veg,M,False,False,84.0,100.8
46,178,59,Non-veg,M,True,False,88.5,106.2
23,190,60,Veg,M,True,False,90.0,108.0
53,167,74,Non-veg,F,False,True,88.8,111.0
23,176,109,Non-veg,M,True,False,163.5,196.2
43,152,50,Non-veg,F,False,True,60.0,75.0
59,166,75,Non-veg,F,False,False,90.0,112.5
41,188,87,Veg,M,False,True,130.5,156.6
31,155,74,Veg,F,True,True,88.8,111.0
18,170,114,Non-veg,F,False,False,136.8,171.0
56,166,117,Veg,F,True,True,140.4,175.5
39,168,103,Veg,M,False,False,154.5,185.4
53,169,101,Non-veg,F,True,False,121.2,151.5
54,168,84,Non-veg,M,False,True,126.0,151.2
51,153,82,Veg,F,False,False,98.4,123.0
42,176,60,Non-veg,M,False,True,90.0,108.0
34,162,92,Non-veg,F,True,True,110.4,138.0
33,170,60,Non-veg,F,False,False,72.0,90.0
46,162,52,Non-veg,F,False,True,62.4,78.0
35,166,51,Non-veg,F,False,True,61.2,76.5
31,184,94,Veg,M,True,True,141.0,169.2
36,161,85,Veg,F,False,False,102.0,127.5
60,182,87,Veg,M,True,True,130.5,156.6
56,173,88,Non-veg,M,False,False,132.0,158.4
58,157,82,Non-veg,F,False,True,98.4,123.0
19,169,106,Veg,M,True,False,159.0,190.8
49,155,102,Veg,F,False,True,122.4,153.0
60,152,46,Veg,F,False,False,55.2,69.0
26,152,55,Non-veg,F,True,False,66.0,82.5
60,186,104,Veg,M,True,False,156.0,187.2
52,188,79,Non-veg,M,True,False,118.5,142.2
50,189,67,Veg,M,False,True,100.5,120.6
51,152,106,Non-veg,F,True,False,127.2,159.0
50,163,102,Veg,F,True,True,122.4,153.0
40,164,99,Non-veg,M,True,False,148.5,178.2
50,187,62,Veg,M,False,True,93.0,111.6
31,162,71,Non-veg,F,True,True,85.2,106.5
51,162,84,Non-veg,M,False,False,126.0,151.2
31,175,53,Non-veg,M,False,False,79.5,95.4
20,152,51,Non-veg,F,False,True,61.2,76.5
35,164,44,Veg,F,True,False,52.8,66.0
33,152,74,Non-veg,F,False,True,88.8,111.0
46,162,50,Non-veg,F,True,True,60.0,75.0
47,190,104,Non-veg,M,True,True,156.0,187.2
50,158,102,Veg,F,True,False,122.4,153.0
34,170,59,Veg,F,False,False,70.8,88.5
59,190,80,Non-veg,M,False,True,120.0,144.0
27,152,96,Non-veg,F,False,False,115.2,144.0
46,186,88,Non-veg,M,True,True,132.0,158.4
18,160,73,Veg,F,False,True,87.6,109.5
21,150,107,Veg,F,False,True,128.4,160.5
51,163,109,Non-veg,M,False,False,163.5,196.2
45,156,120,Non-veg,F,True,False,144.0,180.0
44,154,64,Veg,F,True,True,76.8,96.0
30,168,44,Veg,F,False,True,52.8,66.0
57,160,41,Non-veg,M,False,False,61.5,73.8
47,160,75,Veg,F,False,False,90.0,112.5
27,190,76,Veg,M,False,True,114.0,136.8
35,152,42,Veg,F,True,True,50.4,63.0
53,177,53,Non-veg,M,True,False,79.5,95.4
51,157,119,Non-veg,F,True,False,142.8,178.5
41,186,70,Non-veg,M,False,True,105.0,126.0
19,163,114,Non-veg,F,False,False,136.8,171.0
27,152,50,Veg,F,True,False,60.0,75.0
60,158,52,Veg,F,False,False,62.4,78.0
52,157,85,Veg,F,True,False,102.0,127.5
33,150,113,Non-veg,F,True,False,135.6,169.5
22,169,100,Veg,M,False,True,150.0,180.0
29,160,46,Veg,M,True,False,69.0,82.8
27,176,44,Veg,M,True,False,66.0,79.2
25,170,81,Non-veg,M,False,True,121.5,145.8
27,182,68,Non-veg,M,True,True,102.0,122.4
44,175,100,Veg,M,True,False,150.0,180.0
19,165,98,Veg,M,False,False,147.0,176.4
36,180,98,Veg,M,True,False,147.0,176.4
38,168,94,Non-veg,F,False,False,112.8,141.0
42,153,42,Veg,F,False,True,50.4,63.0
25,184,64,Non-veg,M,False,False,96.0,115.2
37,161,43,Non-veg,F,False,False,51.6,64.5
24,174,45,Non-veg,M,False,False,67.5,81.0
47,169,64,Veg,M,False,False,96.0,115.2
43,154,92,Veg,F,False,False,110.4,138.0
24,181,77,Veg,M,True,True,115.5,138.6
37,166,54,Non-veg,M,True,True,81.0,97.2
47,163,58,Non-veg,F,True,True,69.6,87.0
44,162,99,Non-veg,F,False,True,118.8,148.5
20,164,78,Veg,F,False,False,93.6,117.0
27,151,78,Non-veg,F,True,False,93.6,117.0
35,164,72,Non-veg,F,True,True,86.4,108.0
60,155,74,Non-veg,F,False,True,88.8,111.0
36,174,114,Veg,M,False,True,171.0,205.2
37,155,40,Veg,F,True,True,48.0,60.0
56,162,89,Veg,F,False,False,106.8,133.5
29,161,84,Non-veg,M,True,False,126.0,151.2
26,174,88,Veg,M,False,False,132.0,158.4
49,172,102,Veg,M,True,True,153.0,183.6
24,164,75,Non-veg,M,True,False,112.5,135.0
54,183,89,Non-veg,M,False,False,133.5,160.2
55,155,84,Non-veg,F,False,False,100.8,126.0
34,189,72,Veg,M,False,False,108.0,129.6
41,190,111,Non-veg,M,False,True,166.5,199.8
38,187,80,Veg,M,True,False,120.0,144.0
28,181,75,Veg,M,True,False,112.5,135.0
29,186,108,Non-veg,M,True,True,162.0,194.4
22,152,66,Non-veg,F,True,False,79.2,99.0
23,183,61,Non-veg,M,True,False,91.5,109.8
39,151,109,Non-veg,F,False,False,130.8,163.5
35,172,55,Non-veg,M,True,False,82.5,99.0
30,165,109,Veg,F,False,True,130.8,163.5
55,182,42,Non-veg,M,True,False,63.0,75.6
48,181,120,Non-veg,M,False,True,180.0,216.0
57,167,95,Non-veg,F,False,False,114.0,142.5
50,190,42,Non-veg,M,False,True,63.0,75.6
20,166,80,Non-veg,F,False,True,96.0,120.0
18,168,62,Veg,M,False,False,93.0,111.6
47,183,40,Veg,M,False,False,60.0,72.0
21,163,107,Veg,F,True,True,128.4,160.5
42,167,85,Veg,M,True,True,127.5,153.0
33,168,114,Non-veg,M,False,False,171.0,205.2
35,157,94,Veg,F,True,True,112.8,141.0
22,152,55,Veg,F,False,True,66.0,82.5
52,185,44,Veg,M,False,False,66.0,79.2
27,187,70,Non-veg,M,True,True,105.0,126.0
20,157,57,Veg,F,True,False,68.4,85.5
43,161,109,Non-veg,F,False,False,130.8,163.5
31,162,40,Non-veg,F,False,False,48.0,60.0
47,172,59,Veg,M,False,False,88.5,106.2
55,186,72,Non-veg,M,True,False,108.0,129.6
21,190,108,Veg,M,True,True,162.0,194.4
23,168,106,Veg,F,False,True,127.2,159.0
37,171,57,Non-veg,M,False,False,85.5,102.6
22,178,77,Non-veg,M,False,True,115.5,138.6
42,155,83,Non-veg,F,False,False,99.6,124.5
43,163,54,Non-veg,F,True,True,64.8,81.0
31,166,54,Veg,F,True,True,64.8,81.0
51,164,49,Non-veg,F,False,True,58.8,73.5
56,185,43,Non-veg,M,True,True,64.5,77.4
52,167,60,Non-veg,F,False,False,72.0,90.0
53,168,79,Veg,F,False,True,94.8,118.5
19,158,107,Veg,F,True,True,128.4,160.5
18,155,77,Non-veg,F,False,False,92.4,115.5
37,152,52,Non-veg,F,False,True,62.4,78.0
26,152,85,Non-veg,F,True,False,102.0,127.5
40,182,90,Non-veg,M,True,False,135.0,162.0
28,158,61,Non-veg,F,False,False,73.2,91.5
40,160,47,Veg,F,True,False,56.4,70.5
38,160,93,Veg,M,True,False,139.5,167.4
45,176,43,Veg,M,True,False,64.5,77.4
41,166,50,Non-veg,M,False,True,75.0,90.0
27,153,102,Non-veg,F,False,True,122.4,153.0
38,184,72,Veg,M,False,True,108.0,129.6
51,184,47,Veg,M,True,False,70.5,84.6
60,153,72,Veg,F,True,False,86.4,108.0
36,190,83,Non-veg,M,False,True,124.5,149.4
48,169,110,Non-veg,F,False,False,132.0,165.0
19,179,104,Non-veg,M,True,True,156.0,187.2
31,159,65,Non-veg,F,False,True,78.0,97.5
39,167,60,Non-veg,F,True,True,72.0,90.0
43,174,107,Non-veg,M,True,True,160.5,192.6
25,187,70,Veg,M,True,False,105.0,126.0
32,170,56,Veg,M,True,False,84.0,100.8
23,183,107,Non-veg,M,False,True,160.5,192.6
57,164,111,Veg,M,False,True,166.5,199.8
47,177,93,Veg,M,False,True,139.5,167.4
27,169,120,Non-veg,F,False,False,144.0,180.0
60,157,88,Non-veg,F,False,False,105.6,132.0
39,166,115,Non-veg,F,False,True,138.0,172.5
44,161,112,Veg,M,True,True,168.0,201.6
37,178,108,Veg,M,True,True,162.0,194.4
59,167,110,Non-veg,F,True,True,132.0,165.0
38,164,99,Non-veg,F,True,True,118.8,148.5
34,190,52,Non-veg,M,True,False,78.0,93.6
31,153,105,Veg,F,True,False,126.0,157.5
50,189,119,Non-veg,M,True,True,178.5,214.2
46,164,76,Veg,F,False,False,91.2,114.0
19,168,110,Non-veg,F,False,True,132.0,165.0
19,152,97,Non-veg,F,False,True,116.4,145.5
25,161,45,Veg,M,False,True,67.5,81.0
27,166,49,Non-veg,M,False,True,73.5,88.2
19,165,90,Veg,M,False,True,135.0,162.0
32,165,115,Non-veg,M,False,True,172.5,207.0
55,160,106,Veg,F,False,True,127.2,159.0
55,168,89,Veg,M,False,False,133.5,160.2
26,172,117,Veg,M,False,True,175.5,210.6
54,171,108,Veg,M,False,True,162.0,194.4
25,167,97,Veg,M,True,True,145.5,174.6
54,167,84,Veg,M,False,False,126.0,151.2
42,160,73,Veg,M,True,True,109.5,131.4
43,175,81,Non-veg,M,False,True,121.5,145.8
51,158,57,Non-veg,F,False,False,68.4,85.5
18,161,70,Non-veg,M,False,False,105.0,126.0
32,161,94,Non-veg,M,False,True,141.0,169.2
52,163,103,Veg,M,False,False,154.5,185.4
49,164,46,Veg,F,False,True,55.2,69.0
19,155,103,Veg,F,False,False,123.6,154.5
36,181,44,Non-veg,M,True,True,66.0,79.2
39,160,104,Veg,F,True,True,124.8,156.0
19,164,114,Non-veg,M,True,True,171.0,205.2
40,183,107,Non-veg,M,True,True,160.5,192.6
33,166,87,Veg,M,True,False,130.5,156.6
51,154,71,Non-veg,F,False,True,85.2,106.5
44,160,57,Veg,M,True,False,85.5,102.6
46,168,104,Veg,M,True,True,156.0,187.2
59,153,77,Non-veg,F,True,True,92.4,115.5
41,162,47,Non-veg,F,False,True,56.4,70.5
46,150,46,Veg,F,True,True,55.2,69.0
19,169,86,Veg,M,True,True,129.0,154.8
46,163,61,Non-veg,M,False,False,91.5,109.8
34,160,91,Non-veg,F,True,False,109.2,136.5
53,151,54,Veg,F,True,True,64.8,81.0
30,187,73,Non-veg,M,True,False,109.5,131.4
51,153,73,Non-veg,F,True,False,87.6,109.5
33,169,81,Non-veg,F,False,True,97.2,121.5
20,170,64,Veg,F,True,True,76.8,96.0
20,168,66,Non-veg,M,False,True,99.0,118.8
34,181,83,Veg,M,False,True,124.5,149.4
23,158,84,Non-veg,F,False,True,100.8,126.0
54,161,87,Non-veg,M,True,True,130.5,156.6
23,153,109,Veg,F,False,False,130.8,163.5
59,157,51,Non-veg,F,True,True,61.2,76.5
31,163,118,Non-veg,F,False,False,141.6,177.0
59,163,48,Veg,M,False,True,72.0,86.4
34,182,76,Veg,M,True,False,114.0,136.8
53,183,108,Veg,M,True,True,162.0,194.4
48,161,114,Non-veg,F,True,True,136.8,171.0
26,161,40,Veg,F,True,False,48.0,60.0
49,158,53,Non-veg,F,True,False,63.6,79.5
18,190,108,Veg,M,True,True,162.0,194.4
27,155,109,Non-veg,F,False,True,130.8,163.5
47,156,77,Veg,F,True,True,92.4,115.5
26,187,83,Veg,M,False,False,124.5,149.4
26,168,91,Veg,F,False,True,109.2,136.5
32,155,52,Veg,F,False,False,62.4,78.0
28,175,49,Veg,M,False,False,73.5,88.2
26,159,103,Non-veg,F,False,False,123.6,154.5
27,159,58,Veg,F,False,True,69.6,87.0
27,158,100,Veg,F,False,True,120.0,150.0
27,151,103,Veg,F,True,False,123.6,154.5
21,161,73,Veg,F,False,False,87.6,109.5
23,152,93,Veg,F,True,True,111.6,139.5
38,152,70,Non-veg,F,True,False,84.0,105.0
52,162,84,Veg,F,True,False,100.8,126.0
29,185,88,Non-veg,M,False,False,132.0,158.4
39,171,101,Non-veg,M,True,True,151.5,181.8
51,174,67,Non-veg,M,True,True,100.5,120.6
52,162,59,Veg,M,True,True,88.5,106.2
22,171,53,Veg,M,False,False,79.5,95.4
57,154,119,Non-veg,F,True,False,142.8,178.5
50,168,111,Veg,M,False,False,166.5,199.8
37,181,108,Non-veg,M,True,False,162.0,194.4
51,166,45,Non-veg,M,False,False,67.5,81.0
34,157,113,Veg,F,True,True,135.6,169.5
34,180,115,Veg,M,False,False,172.5,207.0
33,160,61,Veg,F,False,True,73.2,91.5
57,187,83,Veg,M,True,True,124.5,149.4
36,153,99,Non-veg,F,True,False,118.8,148.5
46,151,52,Non-veg,F,True,True,62.4,78.0
51,184,86,Non-veg,M,True,True,129.0,154.8
20,160,42,Non-veg,F,False,True,50.4,63.0
32,175,63,Non-veg,M,True,True,94.5,113.4
54,181,120,Veg,M,False,False,180.0,216.0
46,171,55,Veg,M,True,False,82.5,99.0
19,183,111,Non-veg,M,True,False,166.5,199.8
29,178,58,Non-veg,M,True,False,87.0,104.4
52,173,69,Veg,M,False,True,103.5,124.2
21,188,48,Non-veg,M,True,True,72.0,86.4
57,155,100,Veg,F,True,False,120.0,150.0
20,153,80,Veg,F,True,True,96.0,120.0
34,165,110,Veg,F,True,True,132.0,165.0
45,179,116,Veg,M,True,True,174.0,208.8
37,152,74,Non-veg,F,True,False,88.8,111.0
41,158,112,Non-veg,F,True,False,134.4,168.0
54,163,108,Veg,M,False,True,162.0,194.4
37,166,103,Non-veg,M,True,False,154.5,185.4
25,158,54,Non-veg,F,False,False,64.8,81.0
51,163,108,Non-veg,F,True,False,129.6,162.0
60,164,99,Non-veg,F,True,True,118.8,148.5
52,170,63,Veg,M,True,False,94.5,113.4
24,171,81,Veg,M,False,False,121.5,145.8
48,172,101,Veg,M,True,False,151.5,181.8
59,150,62,Veg,F,False,False,74.4,93.0
50,165,48,Veg,M,True,False,72.0,86.4
40,165,110,Non-veg,F,False,False,132.0,165.0
40,188,66,Non-veg,M,False,False,99.0,118.8
19,176,81,Veg,M,True,False,121.5,145.8
33,170,80,Non-veg,F,True,True,96.0,120.0
25,169,81,Non-veg,M,False,False,121.5,145.8
41,154,103,Veg,F,False,True,123.6,154.5
41,175,108,Veg,M,True,False,162.0,194.4
54,183,110,Veg,M,True,True,165.0,198.0
19,152,47,Veg,F,False,True,56.4,70.5
58,175,82,Non-veg,M,True,True,123.0,147.6
28,151,58,Non-veg,F,False,True,69.6,87.0
42,158,79,Non-veg,F,False,False,94.8,118.5
30,172,108,Veg,M,True,True,162.0,194.4
60,160,90,Veg,F,True,True,108.0,135.0
32,158,87,Veg,F,False,False,104.4,130.5
49,163,119,Non-veg,M,False,True,178.5,214.2
22,178,84,Veg,M,True,False,126.0,151.2
49,187,43,Non-veg,M,True,True,64.5,77.4
37,168,93,Non-veg,F,False,True,111.6,139.5
46,165,100,Veg,F,False,True,120.0,150.0
60,152,101,Non-veg,F,True,True,121.2,151.5
60,163,106,Veg,F,True,False,127.2,159.0
56,166,85,Non-veg,M,True,False,127.5,153.0
18,161,75,Non-veg,F,False,True,90.0,112.5
54,160,84,Non-veg,F,True,False,100.8,126.0
23,189,101,Non-veg,M,True,False,151.5,181.8
24,180,56,Non-veg,M,True,False,84.0,100.8
49,160,62,Non-veg,M,True,False,93.0,111.6
24,155,72,Veg,F,False,True,86.4,108.0
25,159,46,Non-veg,F,False,False,55.2,69.0
25,162,67,Non-veg,M,False,True,100.5,120.6
19,170,101,Veg,M,False,True,151.5,181.8
18,164,79,Non-veg,M,False,True,118.5,142.2
32,163,114,Non-veg,M,True,True,171.0,205.2
40,183,84,Veg,M,False,False,126.0,151.2
29,170,89,Non-veg,M,True,False,133.5,160.2
52,161,76,Veg,F,True,True,91.2,114.0
47,157,119,Non-veg,F,True,True,142.8,178.5
41,178,114,Veg,M,False,True,171.0,205.2
40,176,73,Veg,M,True,True,109.5,131.4
35,166,57,Non-veg,F,True,True,68.4,85.5
37,173,56,Non-veg,M,False,True,84.0,100.8
29,172,86,Non-veg,M,True,True,129.0,154.8
28,165,60,Veg,F,False,True,72.0,90.0
47,169,61,Non-veg,M,True,True,91.5,109.8
45,161,54,Veg,F,False,True,64.8,81.0
35,187,100,Non-veg,M,False,False,150.0,180.0
50,190,109,Veg,M,True,False,163.5,196.2
48,153,109,Non-veg,F,True,True,130.8,163.5
46,162,98,Veg,F,False,False,117.6,147.0
56,158,85,Veg,F,True,True,102.0,127.5
50,155,75,Non-veg,F,False,False,90.0,112.5
20,160,62,Non-veg,F,False,True,74.4,93.0
19,161,81,Veg,F,False,False,97.2,121.5
23,150,101,Non-veg,F,True,False,121.2,151.5
42,186,105,Veg,M,False,True,157.5,189.0
20,163,62,Veg,M,False,False,93.0,111.6
53,162,55,Veg,F,False,True,66.0,82.5
19,170,105,Veg,F,False,True,126.0,157.5
44,150,40,Veg,F,False,False,48.0,60.0
40,181,70,Non-veg,M,True,False,105.0,126.0
48,184,84,Veg,M,False,True,126.0,151.2
55,155,86,Veg,F,False,True,103.2,129.0
26,181,102,Non-veg,M,False,True,153.0,183.6
44,150,59,Non-veg,F,False,False,70.8,88.5
32,167,43,Veg,F,False,True,51.6,64.5
28,157,97,Non-veg,F,False,True,116.4,145.5
43,162,75,Non-veg,F,True,False,90.0,112.5
58,172,51,Non-veg,M,True,False,76.5,91.8
23,161,69,Veg,F,True,False,82.8,103.5
39,154,76,Non-veg,F,True,True,91.2,114.0
50,185,119,Non-veg,M,False,True,178.5,214.2
37,162,42,Non-veg,F,True,True,50.4,63.0
37,173,84,Non-veg,M,True,False,126.0,151.2
28,168,91,Veg,M,False,True,136.5,163.8
51,173,103,Non-veg,M,False,False,154.5,185.4
41,161,50,Veg,F,True,False,60.0,75.0
59,159,78,Non-veg,F,False,False,93.6,117.0
39,154,68,Veg,F,True,False,81.6,102.0
23,150,117,Veg,F,True,False,140.4,175.5
53,178,94,Non-veg,M,True,True,141.0,169.2
31,169,42,Veg,M,False,False,63.0,75.6
44,187,113,Non-veg,M,False,True,169.5,203.4
27,173,72,Non-veg,M,True,True,108.0,129.6
23,150,102,Veg,F,True,True,122.4,153.0
43,189,40,Veg,M,False,True,60.0,72.0
36,181,84,Veg,M,False,True,126.0,151.2
29,172,41,Veg,M,False,False,61.5,73.8
35,170,100,Non-veg,M,True,True,150.0,180.0
56,161,96,Non-veg,F,True,False,115.2,144.0
56,189,79,Veg,M,False,True,118.5,142.2
30,187,64,Veg,M,True,False,96.0,115.2
40,168,49,Non-veg,F,False,False,58.8,73.5
